SESU_ID,landscape_label,year,outcome,outcome_label,side,side_label,n,y,proportion,display_value,governance_profile,profile_label,authoritative_input
3,Plateau,2014,fire,Fire,exterior_facing,Outside,11987,7916,0.660382080587303,66.0382080587303,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2015,fire,Fire,exterior_facing,Outside,11987,7486,0.624509885709519,62.4509885709519,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2016,fire,Fire,exterior_facing,Outside,11987,7468,0.623008258947193,62.3008258947193,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2017,fire,Fire,exterior_facing,Outside,11987,7900,0.659047301243013,65.9047301243013,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2018,fire,Fire,exterior_facing,Outside,11987,7956,0.663719028948027,66.3719028948027,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2019,fire,Fire,exterior_facing,Outside,11987,6941,0.579043964294653,57.9043964294653,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2020,fire,Fire,exterior_facing,Outside,11987,6722,0.560774172019688,56.0774172019688,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2021,fire,Fire,exterior_facing,Outside,11987,6865,0.572703762409277,57.2703762409277,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2022,fire,Fire,exterior_facing,Outside,11987,6821,0.56903311921248,56.903311921248,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2001,fire,Fire,interior_facing,Inside,12936,5858,0.452844774273346,45.2844774273346,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2002,fire,Fire,interior_facing,Inside,12936,7531,0.58217377860235,58.217377860235,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2003,fire,Fire,interior_facing,Inside,12936,8947,0.691635745207174,69.1635745207174,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2004,fire,Fire,interior_facing,Inside,12936,9201,0.711270871985158,71.1270871985158,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2005,fire,Fire,interior_facing,Inside,12936,8951,0.691944959802103,69.1944959802103,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2006,fire,Fire,interior_facing,Inside,12936,8364,0.646567717996289,64.656771799629,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2007,fire,Fire,interior_facing,Inside,12936,7620,0.589053803339518,58.9053803339518,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2008,fire,Fire,interior_facing,Inside,12936,8514,0.658163265306123,65.8163265306123,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2009,fire,Fire,interior_facing,Inside,12936,8880,0.686456400742115,68.6456400742115,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2010,fire,Fire,interior_facing,Inside,12936,8635,0.667517006802721,66.7517006802721,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2011,fire,Fire,interior_facing,Inside,12936,8147,0.629792826221398,62.9792826221398,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2012,fire,Fire,interior_facing,Inside,12936,7955,0.614950525664811,61.4950525664811,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2013,fire,Fire,interior_facing,Inside,12936,7921,0.612322201607916,61.2322201607916,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2014,fire,Fire,interior_facing,Inside,12936,8066,0.623531230674088,62.3531230674088,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2015,fire,Fire,interior_facing,Inside,12936,8158,0.630643166357452,63.0643166357452,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2016,fire,Fire,interior_facing,Inside,12936,7733,0.597789115646259,59.7789115646259,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2017,fire,Fire,interior_facing,Inside,12936,8243,0.637213976499691,63.7213976499691,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2018,fire,Fire,interior_facing,Inside,12936,8192,0.633271490414348,63.3271490414348,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2019,fire,Fire,interior_facing,Inside,12936,7808,0.603586889301175,60.3586889301175,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2020,fire,Fire,interior_facing,Inside,12936,7443,0.575371057513915,57.5371057513915,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2021,fire,Fire,interior_facing,Inside,12936,7498,0.579622758194187,57.9622758194187,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2022,fire,Fire,interior_facing,Inside,12936,7790,0.602195423623995,60.2195423623995,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2001,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11987,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2002,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11987,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2003,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11987,2,0.000166847418036206,0.0166847418036206,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2004,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11985,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2005,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11985,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2006,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11985,7,0.000584063412599082,0.0584063412599082,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2007,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11978,6,0.0005009183503089,0.05009183503089,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2008,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11972,5,0.000417641162712997,0.0417641162712997,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2009,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11967,10,0.000835631319461854,0.0835631319461853,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2010,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11957,3,0.000250899054946893,0.0250899054946893,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2011,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11954,1,8.36540070269366e-05,0.00836540070269366,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2012,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11953,9,0.000752949050447586,0.0752949050447586,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2013,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11944,1,8.37240455458808e-05,0.00837240455458808,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2014,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11943,3,0.000251193167545843,0.0251193167545843,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2015,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11940,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2016,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11940,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2017,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11940,5,0.000418760469011725,0.0418760469011725,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2018,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11935,16,0.00134059488898199,0.134059488898199,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2019,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11919,11,0.000922896216125514,0.0922896216125514,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2020,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11908,11,0.000923748740342627,0.0923748740342627,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2021,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11897,13,0.00109271244851643,0.109271244851643,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2022,tree_cover_loss,Tree-cover loss,exterior_facing,Outside,11884,8,0.000673174015483002,0.0673174015483002,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2001,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12936,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2002,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12936,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2003,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12936,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2004,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12936,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2005,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12936,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2006,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12936,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2007,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12936,1,7.73036487322202e-05,0.00773036487322202,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2008,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12935,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2009,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12935,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2010,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12935,1,7.73096250483185e-05,0.00773096250483185,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2011,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12934,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2012,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12934,2,0.000154631204577084,0.0154631204577084,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2013,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12932,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2014,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12932,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2015,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12932,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2016,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12932,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2017,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12932,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2018,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12932,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2019,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12932,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2020,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12932,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2021,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12932,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2022,tree_cover_loss,Tree-cover loss,interior_facing,Inside,12932,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2001,agriculture,Agricultural expansion,exterior_facing,Outside,11987,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2002,agriculture,Agricultural expansion,exterior_facing,Outside,11987,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2003,agriculture,Agricultural expansion,exterior_facing,Outside,11987,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2004,agriculture,Agricultural expansion,exterior_facing,Outside,11987,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2005,agriculture,Agricultural expansion,exterior_facing,Outside,11987,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2006,agriculture,Agricultural expansion,exterior_facing,Outside,11987,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2007,agriculture,Agricultural expansion,exterior_facing,Outside,11987,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2008,agriculture,Agricultural expansion,exterior_facing,Outside,11987,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2009,agriculture,Agricultural expansion,exterior_facing,Outside,11987,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2010,agriculture,Agricultural expansion,exterior_facing,Outside,11987,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2011,agriculture,Agricultural expansion,exterior_facing,Outside,11987,1,8.3423709018103e-05,0.0083423709018103,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2012,agriculture,Agricultural expansion,exterior_facing,Outside,11986,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2013,agriculture,Agricultural expansion,exterior_facing,Outside,11986,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2014,agriculture,Agricultural expansion,exterior_facing,Outside,11986,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2015,agriculture,Agricultural expansion,exterior_facing,Outside,11986,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2016,agriculture,Agricultural expansion,exterior_facing,Outside,11986,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2017,agriculture,Agricultural expansion,exterior_facing,Outside,11986,2,0.000166861338227933,0.0166861338227933,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2018,agriculture,Agricultural expansion,exterior_facing,Outside,11984,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2019,agriculture,Agricultural expansion,exterior_facing,Outside,11984,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2020,agriculture,Agricultural expansion,exterior_facing,Outside,11984,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2021,agriculture,Agricultural expansion,exterior_facing,Outside,11984,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2022,agriculture,Agricultural expansion,exterior_facing,Outside,11984,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2001,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2002,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2003,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2004,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2005,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2006,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2007,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2008,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2009,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2010,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2011,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2012,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2013,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2014,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2015,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2016,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2017,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2018,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2019,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2020,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2021,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
3,Plateau,2022,agriculture,Agricultural expansion,interior_facing,Inside,12936,0,0,0,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
