run_id,outcome,profile_comparison,estimate,standard_error,conf_low,conf_high,odds_ratio,comparison_class,threshold_tag,corridor_km,weighting,chronology_version,lag,omitted_episode,pipeline_version,pipeline_commit,robustness_run_id
transition_SESU1_2004_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.599547600628511,0.338737164531905,-0.064365042079241,1.26346024333626,1.82129466142447,directly_matched,tau025,10,inverse_variance,transition_SESU1_2004_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2004_later
transition_SESU1_2004_later__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.440628992015014,0.471414318862281,-0.483326094751538,1.36458407878157,1.55368416616736,directly_matched,tau025,10,inverse_variance,transition_SESU1_2004_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2004_later
transition_SESU1_2004_later__agriculture,agriculture,Neither actor dominant minus Militia dominant,-0.0813760237788233,0.249813888092043,-0.571002247277146,0.4082501997195,0.921846989876046,directly_matched,tau025,10,inverse_variance,transition_SESU1_2004_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2004_later
transition_SESU1_2004_later__agriculture,agriculture,Neither actor dominant minus Park dominant,0.552613628374753,0.269194425100623,0.0250022503385668,1.08022500641094,1.73778902226828,directly_matched,tau025,10,inverse_variance,transition_SESU1_2004_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2004_later
transition_SESU1_2004_later__agriculture,agriculture,Militia dominant minus Park dominant,0.633989652153576,0.227493937618282,0.188109727720541,1.07986957658661,1.88511655551639,directly_matched,tau025,10,inverse_variance,transition_SESU1_2004_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2004_later
transition_SESU1_2007_earlier__fire,fire,Neither actor dominant minus Militia dominant,0.159216999999164,0.044977332667541,,,1.17259237161827,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_earlier
transition_SESU1_2007_earlier__fire,fire,Neither actor dominant minus Park dominant,0.0964822614742797,0.0420613682949312,,,1.10129004570873,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_earlier
transition_SESU1_2007_earlier__fire,fire,Militia dominant minus Park dominant,-0.0627347385248841,0.0461190770583836,,,0.939192572256681,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_earlier
transition_SESU1_2007_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,-0.0540106679185075,0.380810687814552,-0.800385900962955,0.69236456512594,0.947421999427206,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_earlier
transition_SESU1_2007_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.564752368570513,0.337055921753653,-0.0958650988425971,1.22536983598362,1.75901214209365,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_earlier
transition_SESU1_2007_earlier__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.61876303648902,0.399869432565306,-0.164966649857448,1.40249272283549,1.85663003725597,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_earlier
transition_SESU1_2007_earlier__agriculture,agriculture,Neither actor dominant minus Militia dominant,-0.0230686929813853,0.294313915179128,-0.599913366881453,0.553775980918683,0.977195355005335,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_earlier
transition_SESU1_2007_earlier__agriculture,agriculture,Neither actor dominant minus Park dominant,0.578715543504058,0.315491305679826,-0.0396360530639176,1.19706714007203,1.78374581478363,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_earlier
transition_SESU1_2007_earlier__agriculture,agriculture,Militia dominant minus Park dominant,0.601784236485444,0.21970028792227,0.171179584764715,1.03238888820617,1.82537279331817,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_earlier
transition_SESU1_2007_later__fire,fire,Neither actor dominant minus Militia dominant,0.113292889214319,0.0457719376455495,0.0235815399264289,0.203004238502209,1.11995990909375,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_later
transition_SESU1_2007_later__fire,fire,Neither actor dominant minus Park dominant,0.0857569996232824,0.0448744849073778,-0.00219537461996432,0.173709373866529,1.08954153713028,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_later
transition_SESU1_2007_later__fire,fire,Militia dominant minus Park dominant,-0.0275358895910365,0.0456331850270048,-0.116975288743818,0.0619035095617453,0.972839767105522,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_later
transition_SESU1_2007_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.134970362063987,0.383323248887629,-0.616329400192649,0.886270124320623,1.14450286314602,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_later
transition_SESU1_2007_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.601170610046549,0.350043201949069,-0.0849014588067065,1.2872426788998,1.82425303990164,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_later
transition_SESU1_2007_later__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.466200247982562,0.39059701625254,-0.299355836341223,1.23175633230635,1.59392614788846,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_later
transition_SESU1_2007_later__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.20239703172744,0.29099721562385,-0.367947030496741,0.772741093951622,1.22433401107306,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_later
transition_SESU1_2007_later__agriculture,agriculture,Neither actor dominant minus Park dominant,0.724142516970621,0.309418143805877,0.117694098947866,1.33059093499338,2.06296138694591,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_later
transition_SESU1_2007_later__agriculture,agriculture,Militia dominant minus Park dominant,0.52174548524318,0.223344955460418,0.0839974164120592,0.959493554074301,1.68496616796412,directly_matched,tau025,10,inverse_variance,transition_SESU1_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2007_later
transition_SESU1_2013_earlier__fire,fire,Neither actor dominant minus Militia dominant,0.148678827396976,0.0446185169734085,,,1.16030027270025,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_earlier
transition_SESU1_2013_earlier__fire,fire,Neither actor dominant minus Park dominant,0.102842599027497,0.0437390099322972,,,1.10831694518096,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_earlier
transition_SESU1_2013_earlier__fire,fire,Militia dominant minus Park dominant,-0.045836228369479,0.0444818289485127,,,0.955198383778438,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_earlier
transition_SESU1_2013_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.362239045467052,0.29992561073621,-0.2256043496171,0.950082440551204,1.43654229984465,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_earlier
transition_SESU1_2013_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.752244250365838,0.349181329712484,0.0678614200555645,1.43662708067611,2.12175642996928,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_earlier
transition_SESU1_2013_earlier__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.390005204898786,0.311973253378864,-0.221451135863575,1.00146154566115,1.47698848143819,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_earlier
transition_SESU1_2013_earlier__agriculture,agriculture,Neither actor dominant minus Militia dominant,-0.0597273583612993,0.310100177287546,-0.667512537444375,0.548057820721777,0.942021332815446,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_earlier
transition_SESU1_2013_earlier__agriculture,agriculture,Neither actor dominant minus Park dominant,0.553743953544883,0.328462105774209,-0.0900299440587528,1.19751785114852,1.73975439948895,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_earlier
transition_SESU1_2013_earlier__agriculture,agriculture,Militia dominant minus Park dominant,0.613471311906182,0.221864059600182,0.178625745625978,1.04831687818639,1.84683121165557,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_earlier
transition_SESU1_2013_later__fire,fire,Neither actor dominant minus Militia dominant,0.144460569999506,0.0455242885259783,0.0552346040667788,0.233686535932234,1.15541613600675,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_later
transition_SESU1_2013_later__fire,fire,Neither actor dominant minus Park dominant,0.0904933356803603,0.0425924288350581,0.00701370914956114,0.173972962211159,1.09471421209191,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_later
transition_SESU1_2013_later__fire,fire,Militia dominant minus Park dominant,-0.053967234319146,0.0466732283481264,-0.145445080923687,0.0375106122853956,0.947463150268413,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_later
transition_SESU1_2013_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.138031254575583,0.431787428491916,-0.708256554245737,0.984319063396902,1.14801143032349,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_later
transition_SESU1_2013_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.597890726477972,0.341299636684213,-0.0710442693596907,1.26682572231563,1.81827950393746,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_later
transition_SESU1_2013_later__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.459859471902389,0.441229559313596,-0.404934573266738,1.32465351707152,1.58385139373143,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_later
transition_SESU1_2013_later__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.0035133006159709,0.255307040825436,-0.496879304401381,0.503905905633323,1.00351947949054,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_later
transition_SESU1_2013_later__agriculture,agriculture,Neither actor dominant minus Park dominant,0.59467628106936,0.252863951762548,0.0990720426262925,1.09028051951243,1.81244412750852,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_later
transition_SESU1_2013_later__agriculture,agriculture,Militia dominant minus Park dominant,0.591162980453389,0.251131872669109,0.0989535546518378,1.08337240625494,1.80608763910457,directly_matched,tau025,10,inverse_variance,transition_SESU1_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2013_later
transition_SESU1_2017_earlier__fire,fire,Neither actor dominant minus Militia dominant,0.176437136227477,0.0449725244260494,,,1.19295943047208,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_earlier
transition_SESU1_2017_earlier__fire,fire,Neither actor dominant minus Park dominant,0.0934140716349836,0.0415550852131923,,,1.09791625713895,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_earlier
transition_SESU1_2017_earlier__fire,fire,Militia dominant minus Park dominant,-0.0830230645924938,0.044884960198681,,,0.920329919940763,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_earlier
transition_SESU1_2017_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,-0.16531166503069,0.311533588555561,-0.775906278574109,0.445282948512728,0.847629486446448,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_earlier
transition_SESU1_2017_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.653560954563784,0.332499406828759,0.00187409229848468,1.30524781682908,1.92237414220923,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_earlier
transition_SESU1_2017_earlier__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.818872619594474,0.328282244077484,0.175451244438618,1.46229399475033,2.26794156285016,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_earlier
transition_SESU1_2017_earlier__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.159489791592859,0.280146481671523,-0.389587222878936,0.708566806064655,1.17291228859343,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_earlier
transition_SESU1_2017_earlier__agriculture,agriculture,Neither actor dominant minus Park dominant,0.483987703483591,0.327527062532715,-0.157953543042728,1.12592895000991,1.62253169404199,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_earlier
transition_SESU1_2017_earlier__agriculture,agriculture,Militia dominant minus Park dominant,0.324497911890731,0.230388341846308,-0.127054940585934,0.776050764367397,1.3833359150732,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_earlier
transition_SESU1_2017_later__fire,fire,Neither actor dominant minus Militia dominant,0.15959940987504,0.043465397387602,0.0744087964216182,0.244790023328461,1.17304086827087,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_later
transition_SESU1_2017_later__fire,fire,Neither actor dominant minus Park dominant,0.0982919983542213,0.0433690698117709,0.013290183480147,0.183293813228296,1.10328489545208,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_later
transition_SESU1_2017_later__fire,fire,Militia dominant minus Park dominant,-0.0613074115208182,0.0447824086533644,-0.149079319622367,0.0264644965807309,0.940534064323259,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_later
transition_SESU1_2017_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.163069423769001,0.387840927067589,-0.597084825014099,0.923223672552101,1.17711840684824,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_later
transition_SESU1_2017_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.514861251087911,0.344708797016726,-0.160755576219,1.19047807839482,1.67340630238526,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_later
transition_SESU1_2017_later__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.35179182731891,0.402968174845698,-0.438011282294497,1.14159493693232,1.42161255201661,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_later
transition_SESU1_2017_later__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.148468532564948,0.293916540700429,-0.427597301668494,0.72453436679839,1.16005629320401,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_later
transition_SESU1_2017_later__agriculture,agriculture,Neither actor dominant minus Park dominant,0.684742413294289,0.370415362650344,-0.0412583568207279,1.41074318340931,1.98326090809205,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_later
transition_SESU1_2017_later__agriculture,agriculture,Militia dominant minus Park dominant,0.536273880729342,0.303916507549287,-0.0593915283744556,1.13193928983314,1.70962471365453,directly_matched,tau025,10,inverse_variance,transition_SESU1_2017_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU1_2017_later
transition_SESU3_2004_earlier__fire,fire,Neither actor dominant minus Militia dominant,0.160985623617827,0.0441431864077818,0.0744665680957369,0.247504679139917,1.17466808121522,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_earlier
transition_SESU3_2004_earlier__fire,fire,Neither actor dominant minus Park dominant,0.108295748425715,0.0431985045178027,0.0236282353848304,0.192963261466599,1.11437727197942,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_earlier
transition_SESU3_2004_earlier__fire,fire,Militia dominant minus Park dominant,-0.0526898751921127,0.0440705301815165,-0.139066527127471,0.0336867767432452,0.948674174262549,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_earlier
transition_SESU3_2004_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.0560446882154433,0.383837658840365,-0.696263299021844,0.80835267545273,1.0576449469458,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_earlier
transition_SESU3_2004_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.585896457984955,0.34588042082751,-0.0920167097945212,1.26380962576443,1.79660084111799,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_earlier
transition_SESU3_2004_earlier__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.529851769769512,0.393088954012875,-0.240588422816245,1.30029196235527,1.69868049415458,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_earlier
transition_SESU3_2004_earlier__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.0657986838088577,0.291448616470428,-0.505430107817209,0.637027475434924,1.06801168747722,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_earlier
transition_SESU3_2004_earlier__agriculture,agriculture,Neither actor dominant minus Park dominant,0.634358076618588,0.313149737421983,0.0205958695033264,1.24812028373385,1.8858112065302,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_earlier
transition_SESU3_2004_earlier__agriculture,agriculture,Militia dominant minus Park dominant,0.56855939280973,0.219874303768124,0.137613676298388,0.999505109321072,1.76572150721002,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_earlier
transition_SESU3_2004_later__fire,fire,Neither actor dominant minus Militia dominant,0.140606265014515,0.0455768111032488,0.0512773567219624,0.229935173307068,1.15097138105706,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_later
transition_SESU3_2004_later__fire,fire,Neither actor dominant minus Park dominant,0.0897209422696986,0.042826781018723,0.00578199389921791,0.173659890640179,1.09386898851252,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_later
transition_SESU3_2004_later__fire,fire,Militia dominant minus Park dominant,-0.0508853227448167,0.0466385111159357,-0.142295124824622,0.0405244793349883,0.950387652130759,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_later
transition_SESU3_2004_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.086679279274798,0.39555420928667,-0.688592724860293,0.861951283409889,1.09054686264383,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_later
transition_SESU3_2004_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.589802937734066,0.342369930893654,-0.0812297962069627,1.26083567167509,1.80363295237832,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_later
transition_SESU3_2004_later__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.503123658459268,0.408583613995561,-0.297685509645248,1.30393282656378,1.65387936471226,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_later
transition_SESU3_2004_later__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.0637393706178556,0.290290230345164,-0.505219025922501,0.632697767158212,1.06581457996375,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_later
transition_SESU3_2004_later__agriculture,agriculture,Neither actor dominant minus Park dominant,0.632592712006811,0.30992851257623,0.0251439895753322,1.24004143443829,1.88248499901007,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_later
transition_SESU3_2004_later__agriculture,agriculture,Militia dominant minus Park dominant,0.568853341388956,0.221215956273756,0.135278034286806,1.00242864849111,1.76624061483011,directly_matched,tau025,10,inverse_variance,transition_SESU3_2004_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2004_later
transition_SESU3_2007_earlier__fire,fire,Neither actor dominant minus Militia dominant,0.124724837664881,0.0461540481938749,,,1.13283669618629,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_earlier
transition_SESU3_2007_earlier__fire,fire,Neither actor dominant minus Park dominant,0.0827133401167597,0.043272929417951,,,1.08623038523868,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_earlier
transition_SESU3_2007_earlier__fire,fire,Militia dominant minus Park dominant,-0.0420114975481214,0.0472773259875869,,,0.958858755984418,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_earlier
transition_SESU3_2007_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,-0.00156257544395093,0.39122087181631,-0.768341394204279,0.765216243316377,0.998438644741431,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_earlier
transition_SESU3_2007_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.57428741499181,0.337539245555919,-0.0872773496666133,1.23585217965023,1.77586462142916,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_earlier
transition_SESU3_2007_earlier__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.575849990435761,0.408819736122433,-0.225421968533377,1.3771219494049,1.7786417130209,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_earlier
transition_SESU3_2007_earlier__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.0637393706178556,0.290290230345164,-0.505219025922501,0.632697767158212,1.06581457996375,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_earlier
